8.713800491560318440e-01,-1.335137333130783643e-01
9.538686216183084321e-01,-1.208134436995722538e-01
1.034733477460592077e+00,-1.085020830036054207e-01
1.113765645894570167e+00,-9.665526652098799243e-02
1.190753439813382997e+00,-8.534295858611340435e-02
1.265483235056972688e+00,-7.462853886350151456e-02
1.337740364394407244e+00,-6.456790106834942033e-02
1.407310126284603724e+00,-5.520860219110401701e-02
1.473978905732238998e+00,-4.658908125232186226e-02
1.537535401498996368e+00,-3.873796712749721927e-02
1.597771950631269089e+00,-3.167349497077498466e-02
1.654485937816685404e+00,-2.540305015566113322e-02
1.707481273597876381e+00,-1.992285738079391244e-02
1.756569922086006041e+00,-1.521783062337134229e-02
1.801573455676230395e+00,-1.126159695439871156e-02
1.842324611527265343e+00,-8.016703884474951636e-03
1.878668822381917236e+00,-5.435015948938692887e-03
1.910465692819132588e+00,-3.458301766997073923e-03
1.937590391365453968e+00,-2.019007957296675704e-03
1.959934929149991012e+00,-1.041211230453059633e-03
1.977409297019256940e+00,-4.417349004511295085e-04
1.989942435248937436e+00,-1.314111700402992300e-04
1.997483013162011822e+00,-1.646606277547202346e-05
2.000000000000000000e+00,9.860761315262647568e-32
